Unnamed: 0,satellite,annotation,image,mask1,num_fire_pixels,category,set,fold
13025,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00314.tif,T22MEA_20200806T135121_20m_stack_maskf_p00314.tif,0,sentinel_no-fire,validation,1
13026,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00089.tif,T36LWL_20200821T073621_20m_stack_maskf_p00089.tif,0,sentinel_no-fire,validation,1
13027,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00321.tif,T16SCD_20200815T162839_20m_stack_maskf_p00321.tif,0,sentinel_no-fire,validation,1
13028,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00253.tif,T30SUG_20200821T105631_20m_stack_maskf_p00253.tif,28,sentinel_fire,validation,1
13029,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00288.tif,T50TLK_20200810T030551_20m_stack_maskf_p00288.tif,0,sentinel_no-fire,validation,1
13030,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00110.tif,T19FDA_20200827T141049_20m_stack_maskf_p00110.tif,0,sentinel_no-fire,validation,1
13031,sentinel,manual,T37MCM_20200823T072619_20m_stack_p00376.tif,T37MCM_20200823T072619_20m_stack_maskf_p00376.tif,0,sentinel_no-fire,validation,1
13032,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00061.tif,T38SPA_20200823T072619_20m_stack_maskf_p00061.tif,0,sentinel_no-fire,validation,1
13033,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00122.tif,T38SPA_20200823T072619_20m_stack_maskf_p00122.tif,0,sentinel_no-fire,validation,1
13034,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00088.tif,T30UYC_20200821T105631_20m_stack_maskf_p00088.tif,0,sentinel_no-fire,validation,1
13035,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00040.tif,T16SCD_20200815T162839_20m_stack_maskf_p00040.tif,0,sentinel_no-fire,validation,1
13036,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00311.tif,T39TWN_20200823T072619_20m_stack_maskf_p00311.tif,0,sentinel_no-fire,validation,1
13037,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00392.tif,T30SUG_20200821T105631_20m_stack_maskf_p00392.tif,0,sentinel_no-fire,validation,1
13038,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00229.tif,T52LFL_20200812T013719_20m_stack_maskf_p00229.tif,0,sentinel_no-fire,validation,1
13039,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00261.tif,T16SCD_20200815T162839_20m_stack_maskf_p00261.tif,0,sentinel_no-fire,validation,1
13040,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00252.tif,T50TLK_20200810T030551_20m_stack_maskf_p00252.tif,0,sentinel_no-fire,validation,1
13041,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00014.tif,T43TGH_20200825T053651_20m_stack_maskf_p00014.tif,0,sentinel_no-fire,validation,1
13042,sentinel,manual,T52WES_20200812T025549_20m_stack_p00359.tif,T52WES_20200812T025549_20m_stack_maskf_p00359.tif,0,sentinel_no-fire,validation,1
13043,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00438.tif,T43TGH_20200825T053651_20m_stack_maskf_p00438.tif,0,sentinel_no-fire,validation,1
13044,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00154.tif,T36LWL_20200821T073621_20m_stack_maskf_p00154.tif,3,sentinel_fire,validation,1
13045,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00030.tif,T30UYC_20200821T105631_20m_stack_maskf_p00030.tif,0,sentinel_no-fire,validation,1
13046,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00298.tif,T38SPA_20200823T072619_20m_stack_maskf_p00298.tif,0,sentinel_no-fire,validation,1
13047,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00094.tif,T43TGH_20200825T053651_20m_stack_maskf_p00094.tif,0,sentinel_no-fire,validation,1
13048,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00432.tif,T49WFM_20200825T035541_20m_stack_maskf_p00432.tif,0,sentinel_no-fire,validation,1
13049,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00365.tif,T16SCD_20200815T162839_20m_stack_maskf_p00365.tif,0,sentinel_no-fire,validation,1
13050,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00253.tif,T20JQR_20200827T141049_20m_stack_maskf_p00253.tif,0,sentinel_no-fire,validation,1
13051,sentinel,manual,T52WES_20200812T025549_20m_stack_p00051.tif,T52WES_20200812T025549_20m_stack_maskf_p00051.tif,0,sentinel_no-fire,validation,1
13052,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00009.tif,T22MEA_20200806T135121_20m_stack_maskf_p00009.tif,0,sentinel_no-fire,validation,1
13053,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00211.tif,T39UXT_20200823T072619_20m_stack_maskf_p00211.tif,0,sentinel_no-fire,validation,1
13054,sentinel,manual,T43VED_20200812T061639_20m_stack_p00061.tif,T43VED_20200812T061639_20m_stack_maskf_p00061.tif,0,sentinel_no-fire,validation,1
13055,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00262.tif,T21WXU_20200825T153911_20m_stack_maskf_p00262.tif,0,sentinel_no-fire,validation,1
13056,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00299.tif,T35ULR_20200821T092031_20m_stack_maskf_p00299.tif,0,sentinel_no-fire,validation,1
13057,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00412.tif,T52LFL_20200812T013719_20m_stack_maskf_p00412.tif,0,sentinel_no-fire,validation,1
13058,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00264.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00264.tif,0,sentinel_no-fire,validation,1
13059,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00289.tif,T50TLK_20200810T030551_20m_stack_maskf_p00289.tif,0,sentinel_no-fire,validation,1
13060,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00154.tif,T19FDA_20200827T141049_20m_stack_maskf_p00154.tif,0,sentinel_no-fire,validation,1
13061,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00185.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00185.tif,0,sentinel_no-fire,validation,1
13062,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00379.tif,T35ULR_20200821T092031_20m_stack_maskf_p00379.tif,0,sentinel_no-fire,validation,1
13063,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00201.tif,T49WFM_20200825T035541_20m_stack_maskf_p00201.tif,0,sentinel_no-fire,validation,1
13064,sentinel,manual,T37MCM_20200823T072619_20m_stack_p00055.tif,T37MCM_20200823T072619_20m_stack_maskf_p00055.tif,0,sentinel_no-fire,validation,1
13065,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00117.tif,T20JQR_20200827T141049_20m_stack_maskf_p00117.tif,25,sentinel_fire,validation,1
13066,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00249.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00249.tif,0,sentinel_no-fire,validation,1
13067,sentinel,manual,T30PYB_20200827T102559_20m_stack_p00043.tif,T30PYB_20200827T102559_20m_stack_maskf_p00043.tif,0,sentinel_no-fire,validation,1
13068,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00379.tif,T38SPA_20200823T072619_20m_stack_maskf_p00379.tif,0,sentinel_no-fire,validation,1
13069,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00030.tif,T22MEA_20200806T135121_20m_stack_maskf_p00030.tif,0,sentinel_no-fire,validation,1
13070,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00039.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00039.tif,0,sentinel_no-fire,validation,1
13071,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00286.tif,T52LFL_20200812T013719_20m_stack_maskf_p00286.tif,0,sentinel_no-fire,validation,1
13072,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00415.tif,T49WFM_20200825T035541_20m_stack_maskf_p00415.tif,0,sentinel_no-fire,validation,1
13073,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00098.tif,T21LVK_20200802T141051_20m_stack_maskf_p00098.tif,0,sentinel_no-fire,validation,1
13074,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00080.tif,T22MEA_20200806T135121_20m_stack_maskf_p00080.tif,0,sentinel_no-fire,validation,1
13075,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00254.tif,T36LWL_20200821T073621_20m_stack_maskf_p00254.tif,0,sentinel_no-fire,validation,1
13076,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00196.tif,T50TLK_20200810T030551_20m_stack_maskf_p00196.tif,0,sentinel_no-fire,validation,1
13077,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00378.tif,T39UXT_20200823T072619_20m_stack_maskf_p00378.tif,0,sentinel_no-fire,validation,1
13078,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00234.tif,T21WXU_20200825T153911_20m_stack_maskf_p00234.tif,0,sentinel_no-fire,validation,1
13079,sentinel,manual,T43VED_20200812T061639_20m_stack_p00083.tif,T43VED_20200812T061639_20m_stack_maskf_p00083.tif,0,sentinel_no-fire,validation,1
13080,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00145.tif,T21LVK_20200802T141051_20m_stack_maskf_p00145.tif,0,sentinel_no-fire,validation,1
13081,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00056.tif,T22MEA_20200806T135121_20m_stack_maskf_p00056.tif,0,sentinel_no-fire,validation,1
13082,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00348.tif,T37TEN_20200808T081609_20m_stack_maskf_p00348.tif,0,sentinel_no-fire,validation,1
13083,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00086.tif,T36LWL_20200821T073621_20m_stack_maskf_p00086.tif,0,sentinel_no-fire,validation,1
13084,sentinel,manual,T52WES_20200812T025549_20m_stack_p00163.tif,T52WES_20200812T025549_20m_stack_maskf_p00163.tif,0,sentinel_no-fire,validation,1
13085,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00338.tif,T21WXU_20200825T153911_20m_stack_maskf_p00338.tif,0,sentinel_no-fire,validation,1
13086,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00358.tif,T16SCD_20200815T162839_20m_stack_maskf_p00358.tif,0,sentinel_no-fire,validation,1
13087,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00155.tif,T19FDA_20200827T141049_20m_stack_maskf_p00155.tif,0,sentinel_no-fire,validation,1
13088,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00407.tif,T39TWN_20200823T072619_20m_stack_maskf_p00407.tif,0,sentinel_no-fire,validation,1
13089,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00083.tif,T30UYC_20200821T105631_20m_stack_maskf_p00083.tif,0,sentinel_no-fire,validation,1
13090,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00315.tif,T37TEN_20200808T081609_20m_stack_maskf_p00315.tif,0,sentinel_no-fire,validation,1
13091,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00419.tif,T38SPA_20200823T072619_20m_stack_maskf_p00419.tif,0,sentinel_no-fire,validation,1
13092,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00143.tif,T22MEA_20200806T135121_20m_stack_maskf_p00143.tif,0,sentinel_no-fire,validation,1
13093,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00215.tif,T37TEN_20200808T081609_20m_stack_maskf_p00215.tif,0,sentinel_no-fire,validation,1
13094,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00033.tif,T39TWN_20200823T072619_20m_stack_maskf_p00033.tif,0,sentinel_no-fire,validation,1
13095,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00249.tif,T22MEA_20200806T135121_20m_stack_maskf_p00249.tif,0,sentinel_no-fire,validation,1
13096,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00383.tif,T43TGH_20200825T053651_20m_stack_maskf_p00383.tif,0,sentinel_no-fire,validation,1
13097,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00333.tif,T19FDA_20200827T141049_20m_stack_maskf_p00333.tif,0,sentinel_no-fire,validation,1
13098,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00214.tif,T39UXT_20200823T072619_20m_stack_maskf_p00214.tif,0,sentinel_no-fire,validation,1
13099,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00299.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00299.tif,0,sentinel_no-fire,validation,1
13100,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00221.tif,T30UYC_20200821T105631_20m_stack_maskf_p00221.tif,0,sentinel_no-fire,validation,1
13101,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00403.tif,T35ULR_20200821T092031_20m_stack_maskf_p00403.tif,0,sentinel_no-fire,validation,1
13102,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00400.tif,T49WFM_20200825T035541_20m_stack_maskf_p00400.tif,0,sentinel_no-fire,validation,1
13103,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00121.tif,T20JQR_20200827T141049_20m_stack_maskf_p00121.tif,0,sentinel_no-fire,validation,1
13104,sentinel,manual,T43VED_20200812T061639_20m_stack_p00270.tif,T43VED_20200812T061639_20m_stack_maskf_p00270.tif,0,sentinel_no-fire,validation,1
13105,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00437.tif,T16SCD_20200815T162839_20m_stack_maskf_p00437.tif,0,sentinel_no-fire,validation,1
13106,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00230.tif,T39TWN_20200823T072619_20m_stack_maskf_p00230.tif,0,sentinel_no-fire,validation,1
13107,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00437.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00437.tif,0,sentinel_no-fire,validation,1
13108,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00328.tif,T52LFL_20200812T013719_20m_stack_maskf_p00328.tif,0,sentinel_no-fire,validation,1
13109,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00335.tif,T50TLK_20200810T030551_20m_stack_maskf_p00335.tif,0,sentinel_no-fire,validation,1
13110,sentinel,manual,T30PYB_20200827T102559_20m_stack_p00279.tif,T30PYB_20200827T102559_20m_stack_maskf_p00279.tif,0,sentinel_no-fire,validation,1
13111,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00262.tif,T19FDA_20200827T141049_20m_stack_maskf_p00262.tif,0,sentinel_no-fire,validation,1
13112,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00347.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00347.tif,0,sentinel_no-fire,validation,1
13113,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00424.tif,T30SUG_20200821T105631_20m_stack_maskf_p00424.tif,0,sentinel_no-fire,validation,1
13114,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00060.tif,T38SPA_20200823T072619_20m_stack_maskf_p00060.tif,0,sentinel_no-fire,validation,1
13115,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00217.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00217.tif,0,sentinel_no-fire,validation,1
13116,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00050.tif,T37TEN_20200808T081609_20m_stack_maskf_p00050.tif,0,sentinel_no-fire,validation,1
13117,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00269.tif,T19FDA_20200827T141049_20m_stack_maskf_p00269.tif,0,sentinel_no-fire,validation,1
13118,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00069.tif,T37TEN_20200808T081609_20m_stack_maskf_p00069.tif,0,sentinel_no-fire,validation,1
13119,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00242.tif,T22MEA_20200806T135121_20m_stack_maskf_p00242.tif,0,sentinel_no-fire,validation,1
13120,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00125.tif,T38SPA_20200823T072619_20m_stack_maskf_p00125.tif,0,sentinel_no-fire,validation,1
13121,sentinel,manual,T52WES_20200812T025549_20m_stack_p00016.tif,T52WES_20200812T025549_20m_stack_maskf_p00016.tif,0,sentinel_no-fire,validation,1
13122,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00340.tif,T43TGH_20200825T053651_20m_stack_maskf_p00340.tif,0,sentinel_no-fire,validation,1
13123,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00178.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00178.tif,0,sentinel_no-fire,validation,1
13124,sentinel,manual,T52WES_20200812T025549_20m_stack_p00311.tif,T52WES_20200812T025549_20m_stack_maskf_p00311.tif,0,sentinel_no-fire,validation,1
13125,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00241.tif,T30SUG_20200821T105631_20m_stack_maskf_p00241.tif,2,sentinel_fire,validation,1
13126,sentinel,manual,T52WES_20200812T025549_20m_stack_p00092.tif,T52WES_20200812T025549_20m_stack_maskf_p00092.tif,0,sentinel_no-fire,validation,1
13127,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00382.tif,T50TLK_20200810T030551_20m_stack_maskf_p00382.tif,0,sentinel_no-fire,validation,1
13128,sentinel,manual,T16SCD_20200815T162839_20m_stack_p00214.tif,T16SCD_20200815T162839_20m_stack_maskf_p00214.tif,0,sentinel_no-fire,validation,1
13129,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00245.tif,T43TGH_20200825T053651_20m_stack_maskf_p00245.tif,0,sentinel_no-fire,validation,1
13130,sentinel,manual,T43VED_20200812T061639_20m_stack_p00305.tif,T43VED_20200812T061639_20m_stack_maskf_p00305.tif,0,sentinel_no-fire,validation,1
13131,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00210.tif,T39TWN_20200823T072619_20m_stack_maskf_p00210.tif,0,sentinel_no-fire,validation,1
13132,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00425.tif,T22MEA_20200806T135121_20m_stack_maskf_p00425.tif,0,sentinel_no-fire,validation,1
13133,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00173.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00173.tif,0,sentinel_no-fire,validation,1
13134,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00397.tif,T38SPA_20200823T072619_20m_stack_maskf_p00397.tif,0,sentinel_no-fire,validation,1
13135,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00402.tif,T36LWL_20200821T073621_20m_stack_maskf_p00402.tif,0,sentinel_no-fire,validation,1
13136,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00285.tif,T39UXT_20200823T072619_20m_stack_maskf_p00285.tif,0,sentinel_no-fire,validation,1
13137,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00014.tif,T50TLK_20200810T030551_20m_stack_maskf_p00014.tif,0,sentinel_no-fire,validation,1
13138,sentinel,manual,T30UYC_20200821T105631_20m_stack_p00025.tif,T30UYC_20200821T105631_20m_stack_maskf_p00025.tif,0,sentinel_no-fire,validation,1
13139,sentinel,manual,T30PYB_20200827T102559_20m_stack_p00012.tif,T30PYB_20200827T102559_20m_stack_maskf_p00012.tif,0,sentinel_no-fire,validation,1
13140,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00153.tif,T30SUG_20200821T105631_20m_stack_maskf_p00153.tif,21,sentinel_fire,validation,1
13141,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00401.tif,T50TLK_20200810T030551_20m_stack_maskf_p00401.tif,0,sentinel_no-fire,validation,1
13142,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00278.tif,T39TWN_20200823T072619_20m_stack_maskf_p00278.tif,0,sentinel_no-fire,validation,1
13143,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00034.tif,T49WFM_20200825T035541_20m_stack_maskf_p00034.tif,0,sentinel_no-fire,validation,1
13144,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00055.tif,T50TLK_20200810T030551_20m_stack_maskf_p00055.tif,0,sentinel_no-fire,validation,1
13145,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00219.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00219.tif,0,sentinel_no-fire,validation,1
13146,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00149.tif,T21LVK_20200802T141051_20m_stack_maskf_p00149.tif,0,sentinel_no-fire,validation,1
13147,sentinel,manual,T52WES_20200812T025549_20m_stack_p00123.tif,T52WES_20200812T025549_20m_stack_maskf_p00123.tif,223,sentinel_fire,validation,1
13148,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00211.tif,T21LVK_20200802T141051_20m_stack_maskf_p00211.tif,0,sentinel_no-fire,validation,1
13149,sentinel,manual,T49WFM_20200825T035541_20m_stack_p00030.tif,T49WFM_20200825T035541_20m_stack_maskf_p00030.tif,0,sentinel_no-fire,validation,1
13150,sentinel,manual,T22MEA_20200806T135121_20m_stack_p00407.tif,T22MEA_20200806T135121_20m_stack_maskf_p00407.tif,0,sentinel_no-fire,validation,1
13151,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00292.tif,T20JQR_20200827T141049_20m_stack_maskf_p00292.tif,0,sentinel_no-fire,validation,1
13152,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00115.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00115.tif,0,sentinel_no-fire,validation,1
13153,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00303.tif,T39UXT_20200823T072619_20m_stack_maskf_p00303.tif,21,sentinel_fire,validation,1
13154,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00259.tif,T52LFL_20200812T013719_20m_stack_maskf_p00259.tif,0,sentinel_no-fire,validation,1
13155,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00004.tif,T30SUG_20200821T105631_20m_stack_maskf_p00004.tif,0,sentinel_no-fire,validation,1
13156,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00208.tif,T21WXU_20200825T153911_20m_stack_maskf_p00208.tif,0,sentinel_no-fire,validation,1
13157,sentinel,manual,T43VED_20200812T061639_20m_stack_p00204.tif,T43VED_20200812T061639_20m_stack_maskf_p00204.tif,0,sentinel_no-fire,validation,1
13158,sentinel,manual,T36LWL_20200821T073621_20m_stack_p00045.tif,T36LWL_20200821T073621_20m_stack_maskf_p00045.tif,0,sentinel_no-fire,validation,1
13159,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00257.tif,T37TEN_20200808T081609_20m_stack_maskf_p00257.tif,0,sentinel_no-fire,validation,1
13160,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00420.tif,T35ULR_20200821T092031_20m_stack_maskf_p00420.tif,0,sentinel_no-fire,validation,1
13161,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00072.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00072.tif,0,sentinel_no-fire,validation,1
13162,sentinel,manual,T20JQR_20200827T141049_20m_stack_p00167.tif,T20JQR_20200827T141049_20m_stack_maskf_p00167.tif,19,sentinel_fire,validation,1
13163,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00401.tif,T39UXT_20200823T072619_20m_stack_maskf_p00401.tif,0,sentinel_no-fire,validation,1
13164,sentinel,manual,T43VED_20200812T061639_20m_stack_p00138.tif,T43VED_20200812T061639_20m_stack_maskf_p00138.tif,0,sentinel_no-fire,validation,1
13165,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00246.tif,T43TGH_20200825T053651_20m_stack_maskf_p00246.tif,0,sentinel_no-fire,validation,1
13166,sentinel,manual,T39TWN_20200823T072619_20m_stack_p00077.tif,T39TWN_20200823T072619_20m_stack_maskf_p00077.tif,0,sentinel_no-fire,validation,1
13167,sentinel,manual,T21LVK_20200802T141051_20m_stack_p00397.tif,T21LVK_20200802T141051_20m_stack_maskf_p00397.tif,0,sentinel_no-fire,validation,1
13168,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00233.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00233.tif,0,sentinel_no-fire,validation,1
13169,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00256.tif,T30SUG_20200821T105631_20m_stack_maskf_p00256.tif,0,sentinel_no-fire,validation,1
13170,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00340.tif,T19FDA_20200827T141049_20m_stack_maskf_p00340.tif,0,sentinel_no-fire,validation,1
13171,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00383.tif,T21WXU_20200825T153911_20m_stack_maskf_p00383.tif,0,sentinel_no-fire,validation,1
13172,sentinel,manual,T35ULR_20200821T092031_20m_stack_p00271.tif,T35ULR_20200821T092031_20m_stack_maskf_p00271.tif,0,sentinel_no-fire,validation,1
13173,sentinel,manual,T30PYB_20200827T102559_20m_stack_p00199.tif,T30PYB_20200827T102559_20m_stack_maskf_p00199.tif,0,sentinel_no-fire,validation,1
13174,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00117.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00117.tif,0,sentinel_no-fire,validation,1
13175,sentinel,manual,T47RPJ_20200827T034539_20m_stack_p00340.tif,T47RPJ_20200827T034539_20m_stack_maskf_p00340.tif,0,sentinel_no-fire,validation,1
13176,sentinel,manual,T21WXU_20200825T153911_20m_stack_p00283.tif,T21WXU_20200825T153911_20m_stack_maskf_p00283.tif,0,sentinel_no-fire,validation,1
13177,sentinel,manual,T39UXT_20200823T072619_20m_stack_p00024.tif,T39UXT_20200823T072619_20m_stack_maskf_p00024.tif,0,sentinel_no-fire,validation,1
13178,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00271.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00271.tif,0,sentinel_no-fire,validation,1
13179,sentinel,manual,T37TEN_20200808T081609_20m_stack_p00261.tif,T37TEN_20200808T081609_20m_stack_maskf_p00261.tif,0,sentinel_no-fire,validation,1
13180,sentinel,manual,T52VFQ_20200821T023551_20m_stack_p00322.tif,T52VFQ_20200821T023551_20m_stack_maskf_p00322.tif,0,sentinel_no-fire,validation,1
13181,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00396.tif,T52LFL_20200812T013719_20m_stack_maskf_p00396.tif,0,sentinel_no-fire,validation,1
13182,sentinel,manual,T50TLK_20200810T030551_20m_stack_p00127.tif,T50TLK_20200810T030551_20m_stack_maskf_p00127.tif,0,sentinel_no-fire,validation,1
13183,sentinel,manual,T52WES_20200812T025549_20m_stack_p00196.tif,T52WES_20200812T025549_20m_stack_maskf_p00196.tif,0,sentinel_no-fire,validation,1
13184,sentinel,manual,T12TUQ_20200813T181931_20m_stack_p00017.tif,T12TUQ_20200813T181931_20m_stack_maskf_p00017.tif,0,sentinel_no-fire,validation,1
13185,sentinel,manual,T38SPA_20200823T072619_20m_stack_p00303.tif,T38SPA_20200823T072619_20m_stack_maskf_p00303.tif,0,sentinel_no-fire,validation,1
13186,sentinel,manual,T43TGH_20200825T053651_20m_stack_p00347.tif,T43TGH_20200825T053651_20m_stack_maskf_p00347.tif,0,sentinel_no-fire,validation,1
13187,sentinel,manual,T19FDA_20200827T141049_20m_stack_p00346.tif,T19FDA_20200827T141049_20m_stack_maskf_p00346.tif,0,sentinel_no-fire,validation,1
13188,sentinel,manual,T30SUG_20200821T105631_20m_stack_p00116.tif,T30SUG_20200821T105631_20m_stack_maskf_p00116.tif,0,sentinel_no-fire,validation,1
13189,sentinel,manual,T52WES_20200812T025549_20m_stack_p00367.tif,T52WES_20200812T025549_20m_stack_maskf_p00367.tif,0,sentinel_no-fire,validation,1
13190,sentinel,manual,T52LFL_20200812T013719_20m_stack_p00200.tif,T52LFL_20200812T013719_20m_stack_maskf_p00200.tif,0,sentinel_no-fire,validation,1
